reference_name,start,end,gain_frequency,loss_frequency,no,source_query
10,54800000,55800000,4.483,16.371,1738,squamous_cell_carcinoma_icdom
10,55800000,56800000,4.605,16.31,1739,squamous_cell_carcinoma_icdom
10,56800000,57800000,4.402,16.462,1740,squamous_cell_carcinoma_icdom
10,57800000,58800000,4.615,16.269,1741,squamous_cell_carcinoma_icdom
10,58800000,59800000,4.656,15.813,1742,squamous_cell_carcinoma_icdom
10,59800000,60800000,4.717,15.793,1743,squamous_cell_carcinoma_icdom
10,60800000,61800000,4.686,15.641,1744,squamous_cell_carcinoma_icdom
10,61800000,62800000,6.39,17.933,1745,squamous_cell_carcinoma_icdom
10,62800000,63800000,4.514,16.482,1746,squamous_cell_carcinoma_icdom
10,63800000,64800000,4.26,16.422,1747,squamous_cell_carcinoma_icdom
10,64800000,65800000,4.108,17.304,1748,squamous_cell_carcinoma_icdom
10,65800000,66800000,4.006,17.081,1749,squamous_cell_carcinoma_icdom
10,66800000,67800000,4.159,16.949,1750,squamous_cell_carcinoma_icdom
10,67800000,68800000,4.311,16.503,1751,squamous_cell_carcinoma_icdom
10,68800000,69800000,4.26,16.888,1752,squamous_cell_carcinoma_icdom
10,69800000,70800000,4.148,16.635,1753,squamous_cell_carcinoma_icdom
10,70800000,71800000,4.179,16.604,1754,squamous_cell_carcinoma_icdom
10,71800000,72800000,4.372,16.493,1755,squamous_cell_carcinoma_icdom
10,72800000,73800000,4.372,16.391,1756,squamous_cell_carcinoma_icdom
10,73800000,74800000,4.453,16.564,1757,squamous_cell_carcinoma_icdom
10,74800000,75800000,4.392,16.777,1758,squamous_cell_carcinoma_icdom
10,75800000,76800000,4.108,17.811,1759,squamous_cell_carcinoma_icdom
10,76800000,77800000,4.067,17.03,1760,squamous_cell_carcinoma_icdom
10,77800000,78800000,4.027,17.263,1761,squamous_cell_carcinoma_icdom
10,78800000,79800000,4.118,17.507,1762,squamous_cell_carcinoma_icdom
10,79800000,80800000,3.915,17.233,1763,squamous_cell_carcinoma_icdom
10,80800000,81800000,3.58,17.233,1764,squamous_cell_carcinoma_icdom
10,81800000,82800000,3.418,17.689,1765,squamous_cell_carcinoma_icdom
10,82800000,83800000,3.215,18.024,1766,squamous_cell_carcinoma_icdom
10,83800000,84800000,3.154,18.44,1767,squamous_cell_carcinoma_icdom
10,84800000,85800000,2.962,18.633,1768,squamous_cell_carcinoma_icdom
10,85800000,86800000,3.073,18.795,1769,squamous_cell_carcinoma_icdom
10,86800000,87800000,3.256,19.738,1770,squamous_cell_carcinoma_icdom
10,87800000,88800000,3.256,20.144,1771,squamous_cell_carcinoma_icdom
10,88800000,89800000,3.043,19.525,1772,squamous_cell_carcinoma_icdom
10,89800000,90800000,2.941,19.333,1773,squamous_cell_carcinoma_icdom
10,90800000,91800000,2.962,19.038,1774,squamous_cell_carcinoma_icdom
10,91800000,92800000,3.012,18.937,1775,squamous_cell_carcinoma_icdom
10,92800000,93800000,3.114,18.947,1776,squamous_cell_carcinoma_icdom
10,93800000,94800000,2.952,18.704,1777,squamous_cell_carcinoma_icdom
10,94800000,95800000,2.86,18.795,1778,squamous_cell_carcinoma_icdom
10,95800000,96800000,2.921,18.795,1779,squamous_cell_carcinoma_icdom
10,96800000,97800000,2.952,18.815,1780,squamous_cell_carcinoma_icdom
10,97800000,98800000,3.002,18.876,1781,squamous_cell_carcinoma_icdom
10,98800000,99800000,3.002,18.836,1782,squamous_cell_carcinoma_icdom
10,99800000,100800000,3.002,18.663,1783,squamous_cell_carcinoma_icdom
10,100800000,101800000,3.591,18.724,1784,squamous_cell_carcinoma_icdom
10,101800000,102800000,3.875,18.653,1785,squamous_cell_carcinoma_icdom
10,102800000,103800000,3.469,18.714,1786,squamous_cell_carcinoma_icdom
10,103800000,104800000,3.236,18.785,1787,squamous_cell_carcinoma_icdom
10,104800000,105800000,3.063,18.856,1788,squamous_cell_carcinoma_icdom
10,105800000,106800000,2.972,19.282,1789,squamous_cell_carcinoma_icdom
10,106800000,107800000,2.952,18.988,1790,squamous_cell_carcinoma_icdom
10,107800000,108800000,3.083,18.947,1791,squamous_cell_carcinoma_icdom
10,108800000,109800000,3.083,18.825,1792,squamous_cell_carcinoma_icdom
10,109800000,110800000,3.104,18.724,1793,squamous_cell_carcinoma_icdom
10,110800000,111800000,3.246,18.673,1794,squamous_cell_carcinoma_icdom
10,111800000,112800000,3.124,18.379,1795,squamous_cell_carcinoma_icdom
10,112800000,113800000,3.438,18.43,1796,squamous_cell_carcinoma_icdom
10,113800000,114800000,3.154,18.268,1797,squamous_cell_carcinoma_icdom
10,114800000,115800000,3.205,18.136,1798,squamous_cell_carcinoma_icdom
10,115800000,116800000,3.165,18.166,1799,squamous_cell_carcinoma_icdom
10,116800000,117800000,3.205,18.085,1800,squamous_cell_carcinoma_icdom
10,117800000,118800000,3.307,18.024,1801,squamous_cell_carcinoma_icdom
10,118800000,119800000,3.449,17.953,1802,squamous_cell_carcinoma_icdom
10,119800000,120800000,3.56,17.913,1803,squamous_cell_carcinoma_icdom
10,120800000,121800000,4.219,17.882,1804,squamous_cell_carcinoma_icdom
10,121800000,122800000,4.006,18.278,1805,squamous_cell_carcinoma_icdom
10,122800000,123800000,3.58,17.973,1806,squamous_cell_carcinoma_icdom
10,123800000,124800000,3.641,18.044,1807,squamous_cell_carcinoma_icdom
10,124800000,125800000,3.753,18.044,1808,squamous_cell_carcinoma_icdom
10,125800000,126800000,3.763,18.257,1809,squamous_cell_carcinoma_icdom
10,126800000,127800000,3.753,18.339,1810,squamous_cell_carcinoma_icdom
10,127800000,128800000,3.753,18.339,1811,squamous_cell_carcinoma_icdom
10,128800000,129800000,3.814,18.41,1812,squamous_cell_carcinoma_icdom
10,129800000,130800000,4.23,18.45,1813,squamous_cell_carcinoma_icdom
10,130800000,131800000,3.996,18.501,1814,squamous_cell_carcinoma_icdom
10,131800000,132800000,4.93,18.46,1815,squamous_cell_carcinoma_icdom
10,132800000,133797422,4.422,12.466,1816,squamous_cell_carcinoma_icdom
11,0,400000,3.804,8.429,1817,squamous_cell_carcinoma_icdom
11,400000,1400000,6.958,19.18,1818,squamous_cell_carcinoma_icdom
11,1400000,2400000,6.613,19.627,1819,squamous_cell_carcinoma_icdom
11,2400000,3400000,6.035,19.85,1820,squamous_cell_carcinoma_icdom
11,3400000,4400000,5.193,20.458,1821,squamous_cell_carcinoma_icdom
11,4400000,5400000,5.305,20.651,1822,squamous_cell_carcinoma_icdom
11,5400000,6400000,5.203,21.98,1823,squamous_cell_carcinoma_icdom
11,6400000,7400000,4.95,20.073,1824,squamous_cell_carcinoma_icdom
11,7400000,8400000,5.041,20.124,1825,squamous_cell_carcinoma_icdom
11,8400000,9400000,5.132,19.647,1826,squamous_cell_carcinoma_icdom
11,9400000,10400000,5.366,19.322,1827,squamous_cell_carcinoma_icdom
11,10400000,11400000,5.599,18.988,1828,squamous_cell_carcinoma_icdom
11,11400000,12400000,5.842,18.704,1829,squamous_cell_carcinoma_icdom
11,12400000,13400000,6.187,18.349,1830,squamous_cell_carcinoma_icdom
11,13400000,14400000,6.045,18.146,1831,squamous_cell_carcinoma_icdom
11,14400000,15400000,5.893,17.953,1832,squamous_cell_carcinoma_icdom
11,15400000,16400000,5.984,18.176,1833,squamous_cell_carcinoma_icdom
11,16400000,17400000,5.792,18.156,1834,squamous_cell_carcinoma_icdom
11,17400000,18400000,5.822,18.308,1835,squamous_cell_carcinoma_icdom
11,18400000,19400000,6.4,18.328,1836,squamous_cell_carcinoma_icdom
11,19400000,20400000,5.944,17.791,1837,squamous_cell_carcinoma_icdom
11,20400000,21400000,6.015,17.872,1838,squamous_cell_carcinoma_icdom
11,21400000,22400000,5.934,17.659,1839,squamous_cell_carcinoma_icdom
11,22400000,23400000,5.812,17.071,1840,squamous_cell_carcinoma_icdom
11,23400000,24400000,5.903,17.03,1841,squamous_cell_carcinoma_icdom
11,24400000,25400000,6.086,17.03,1842,squamous_cell_carcinoma_icdom
11,25400000,26400000,6.106,16.787,1843,squamous_cell_carcinoma_icdom
11,26400000,27400000,6.35,16.513,1844,squamous_cell_carcinoma_icdom
11,27400000,28400000,6.299,16.422,1845,squamous_cell_carcinoma_icdom
11,28400000,29400000,6.177,16.452,1846,squamous_cell_carcinoma_icdom
11,29400000,30400000,6.613,16.584,1847,squamous_cell_carcinoma_icdom
11,30400000,31400000,6.918,16.34,1848,squamous_cell_carcinoma_icdom
11,31400000,32400000,7.668,16.067,1849,squamous_cell_carcinoma_icdom
11,32400000,33400000,8.5,16.665,1850,squamous_cell_carcinoma_icdom
11,33400000,34400000,8.368,14.444,1851,squamous_cell_carcinoma_icdom
11,34400000,35400000,9.453,14.363,1852,squamous_cell_carcinoma_icdom
11,35400000,36400000,8.611,13.977,1853,squamous_cell_carcinoma_icdom
11,36400000,37400000,8.439,14.322,1854,squamous_cell_carcinoma_icdom
11,37400000,38400000,7.658,14.058,1855,squamous_cell_carcinoma_icdom
11,38400000,39400000,7.648,14.18,1856,squamous_cell_carcinoma_icdom
11,39400000,40400000,7.567,14.221,1857,squamous_cell_carcinoma_icdom
11,40400000,41400000,7.455,13.987,1858,squamous_cell_carcinoma_icdom
11,41400000,42400000,7.607,14.058,1859,squamous_cell_carcinoma_icdom
11,42400000,43400000,7.79,14.16,1860,squamous_cell_carcinoma_icdom
11,43400000,44400000,8.013,13.409,1861,squamous_cell_carcinoma_icdom
11,44400000,45400000,8.114,12.567,1862,squamous_cell_carcinoma_icdom
11,45400000,46400000,8.358,12.374,1863,squamous_cell_carcinoma_icdom
11,46400000,47400000,8.784,12.222,1864,squamous_cell_carcinoma_icdom
11,47400000,48400000,8.53,12.151,1865,squamous_cell_carcinoma_icdom
11,48400000,49400000,7.678,12.161,1866,squamous_cell_carcinoma_icdom
11,49400000,50400000,7.628,11.715,1867,squamous_cell_carcinoma_icdom
11,50400000,51400000,7.212,10.143,1868,squamous_cell_carcinoma_icdom
11,51400000,52400000,6.918,8.895,1869,squamous_cell_carcinoma_icdom
11,52400000,53400000,8.145,9.453,1870,squamous_cell_carcinoma_icdom
11,53400000,54400000,7.851,9.017,1871,squamous_cell_carcinoma_icdom
11,54400000,55400000,9.849,10.681,1872,squamous_cell_carcinoma_icdom
11,55400000,56400000,10.295,11.938,1873,squamous_cell_carcinoma_icdom
11,56400000,57400000,11.259,9.24,1874,squamous_cell_carcinoma_icdom
11,57400000,58400000,11.401,9.2,1875,squamous_cell_carcinoma_icdom
11,58400000,59400000,11.015,9.362,1876,squamous_cell_carcinoma_icdom
11,59400000,60400000,10.904,9.545,1877,squamous_cell_carcinoma_icdom
11,60400000,61400000,11.817,9.332,1878,squamous_cell_carcinoma_icdom
11,61400000,62400000,13.003,9.332,1879,squamous_cell_carcinoma_icdom
11,62400000,63400000,14.363,9.22,1880,squamous_cell_carcinoma_icdom
11,63400000,64400000,15.701,9.088,1881,squamous_cell_carcinoma_icdom
11,64400000,65400000,17.01,8.632,1882,squamous_cell_carcinoma_icdom
11,65400000,66400000,18.126,7.83,1883,squamous_cell_carcinoma_icdom
11,66400000,67400000,19.617,8.074,1884,squamous_cell_carcinoma_icdom
11,67400000,68400000,20.661,9.058,1885,squamous_cell_carcinoma_icdom
11,68400000,69400000,26.402,8.997,1886,squamous_cell_carcinoma_icdom
11,69400000,70400000,27.366,9.24,1887,squamous_cell_carcinoma_icdom
11,70400000,71400000,23.542,10.67,1888,squamous_cell_carcinoma_icdom
11,71400000,72400000,19.262,13.926,1889,squamous_cell_carcinoma_icdom
11,72400000,73400000,16.198,14.109,1890,squamous_cell_carcinoma_icdom
11,73400000,74400000,15.144,14.768,1891,squamous_cell_carcinoma_icdom
11,74400000,75400000,14.88,15.752,1892,squamous_cell_carcinoma_icdom
11,75400000,76400000,14.454,16.026,1893,squamous_cell_carcinoma_icdom
11,76400000,77400000,14.758,17.243,1894,squamous_cell_carcinoma_icdom
11,77400000,78400000,12.486,17.071,1895,squamous_cell_carcinoma_icdom
11,78400000,79400000,12.354,18.247,1896,squamous_cell_carcinoma_icdom
11,79400000,80400000,11.756,18.247,1897,squamous_cell_carcinoma_icdom
11,80400000,81400000,11.522,18.288,1898,squamous_cell_carcinoma_icdom
11,81400000,82400000,11.654,19.028,1899,squamous_cell_carcinoma_icdom
11,82400000,83400000,11.238,18.724,1900,squamous_cell_carcinoma_icdom
11,83400000,84400000,11.127,19.434,1901,squamous_cell_carcinoma_icdom
11,84400000,85400000,10.792,19.89,1902,squamous_cell_carcinoma_icdom
11,85400000,86400000,10.944,19.941,1903,squamous_cell_carcinoma_icdom
11,86400000,87400000,10.833,20.225,1904,squamous_cell_carcinoma_icdom
11,87400000,88400000,10.579,20.529,1905,squamous_cell_carcinoma_icdom
11,88400000,89400000,10.447,20.712,1906,squamous_cell_carcinoma_icdom
11,89400000,90400000,10.265,21.31,1907,squamous_cell_carcinoma_icdom
11,90400000,91400000,10.042,21.179,1908,squamous_cell_carcinoma_icdom
11,91400000,92400000,10.163,21.747,1909,squamous_cell_carcinoma_icdom
11,92400000,93400000,9.636,21.828,1910,squamous_cell_carcinoma_icdom
11,93400000,94400000,9.545,21.716,1911,squamous_cell_carcinoma_icdom
11,94400000,95400000,9.991,22.416,1912,squamous_cell_carcinoma_icdom
11,95400000,96400000,9.656,22.193,1913,squamous_cell_carcinoma_icdom
11,96400000,97400000,9.514,22.659,1914,squamous_cell_carcinoma_icdom
11,97400000,98400000,9.301,22.72,1915,squamous_cell_carcinoma_icdom
11,98400000,99400000,9.687,22.731,1916,squamous_cell_carcinoma_icdom
11,99400000,100400000,10.234,23.096,1917,squamous_cell_carcinoma_icdom
11,100400000,101400000,10.924,23.714,1918,squamous_cell_carcinoma_icdom
11,101400000,102400000,12.395,22.812,1919,squamous_cell_carcinoma_icdom
11,102400000,103400000,10.64,23.065,1920,squamous_cell_carcinoma_icdom
11,103400000,104400000,9.484,24.313,1921,squamous_cell_carcinoma_icdom
11,104400000,105400000,8.358,24.627,1922,squamous_cell_carcinoma_icdom
11,105400000,106400000,7.841,25.763,1923,squamous_cell_carcinoma_icdom
11,106400000,107400000,7.313,25.976,1924,squamous_cell_carcinoma_icdom
11,107400000,108400000,7.577,27.001,1925,squamous_cell_carcinoma_icdom
11,108400000,109400000,7.049,26.199,1926,squamous_cell_carcinoma_icdom
11,109400000,110400000,7.009,26.818,1927,squamous_cell_carcinoma_icdom
11,110400000,111400000,6.694,27.011,1928,squamous_cell_carcinoma_icdom
11,111400000,112400000,6.715,27.386,1929,squamous_cell_carcinoma_icdom
11,112400000,113400000,6.451,27.619,1930,squamous_cell_carcinoma_icdom
11,113400000,114400000,6.441,27.65,1931,squamous_cell_carcinoma_icdom
11,114400000,115400000,6.471,27.559,1932,squamous_cell_carcinoma_icdom
11,115400000,116400000,6.4,27.498,1933,squamous_cell_carcinoma_icdom
11,116400000,117400000,6.573,27.579,1934,squamous_cell_carcinoma_icdom
11,117400000,118400000,6.654,27.072,1935,squamous_cell_carcinoma_icdom
11,118400000,119400000,7.354,27.376,1936,squamous_cell_carcinoma_icdom
11,119400000,120400000,7.222,27.153,1937,squamous_cell_carcinoma_icdom
11,120400000,121400000,6.735,27.264,1938,squamous_cell_carcinoma_icdom
11,121400000,122400000,6.471,27.072,1939,squamous_cell_carcinoma_icdom
11,122400000,123400000,6.309,26.95,1940,squamous_cell_carcinoma_icdom
11,123400000,124400000,6.39,27.112,1941,squamous_cell_carcinoma_icdom
11,124400000,125400000,6.309,27.234,1942,squamous_cell_carcinoma_icdom
11,125400000,126400000,6.563,27.325,1943,squamous_cell_carcinoma_icdom
11,126400000,127400000,6.441,27.173,1944,squamous_cell_carcinoma_icdom
11,127400000,128400000,6.279,27.153,1945,squamous_cell_carcinoma_icdom
11,128400000,129400000,6.4,27.295,1946,squamous_cell_carcinoma_icdom
11,129400000,130400000,6.481,27.051,1947,squamous_cell_carcinoma_icdom
11,130400000,131400000,6.441,27.325,1948,squamous_cell_carcinoma_icdom
11,131400000,132400000,6.299,27.457,1949,squamous_cell_carcinoma_icdom
11,132400000,133400000,6.268,27.427,1950,squamous_cell_carcinoma_icdom
11,133400000,134400000,6.542,27.569,1951,squamous_cell_carcinoma_icdom
11,134400000,135086622,3.783,13.084,1952,squamous_cell_carcinoma_icdom
12,0,500000,17.629,4.027,1953,squamous_cell_carcinoma_icdom
12,500000,1500000,21.3,5.274,1954,squamous_cell_carcinoma_icdom
12,1500000,2500000,21.27,4.767,1955,squamous_cell_carcinoma_icdom
12,2500000,3500000,21.544,4.757,1956,squamous_cell_carcinoma_icdom
12,3500000,4500000,21.138,4.96,1957,squamous_cell_carcinoma_icdom
12,4500000,5500000,20.783,5.021,1958,squamous_cell_carcinoma_icdom
12,5500000,6500000,20.813,4.94,1959,squamous_cell_carcinoma_icdom
12,6500000,7500000,20.286,4.625,1960,squamous_cell_carcinoma_icdom
12,7500000,8500000,20.458,5.487,1961,squamous_cell_carcinoma_icdom
12,8500000,9500000,20.935,6.715,1962,squamous_cell_carcinoma_icdom
12,9500000,10500000,21.463,7.506,1963,squamous_cell_carcinoma_icdom
12,10500000,11500000,20.164,6.106,1964,squamous_cell_carcinoma_icdom
12,11500000,12500000,20.093,5.579,1965,squamous_cell_carcinoma_icdom
12,12500000,13500000,20.773,6.573,1966,squamous_cell_carcinoma_icdom
12,13500000,14500000,18.998,5.467,1967,squamous_cell_carcinoma_icdom
12,14500000,15500000,18.673,5.132,1968,squamous_cell_carcinoma_icdom
12,15500000,16500000,18.805,5.467,1969,squamous_cell_carcinoma_icdom
12,16500000,17500000,18.531,5.285,1970,squamous_cell_carcinoma_icdom
12,17500000,18500000,18.957,5.741,1971,squamous_cell_carcinoma_icdom
12,18500000,19500000,19.079,5.457,1972,squamous_cell_carcinoma_icdom
12,19500000,20500000,18.957,5.132,1973,squamous_cell_carcinoma_icdom
12,20500000,21500000,19.008,5.366,1974,squamous_cell_carcinoma_icdom
12,21500000,22500000,18.998,4.757,1975,squamous_cell_carcinoma_icdom
12,22500000,23500000,19.211,4.554,1976,squamous_cell_carcinoma_icdom
12,23500000,24500000,18.998,4.696,1977,squamous_cell_carcinoma_icdom
12,24500000,25500000,19.556,4.625,1978,squamous_cell_carcinoma_icdom
12,25500000,26500000,19.272,4.189,1979,squamous_cell_carcinoma_icdom
12,26500000,27500000,19.434,4.453,1980,squamous_cell_carcinoma_icdom
12,27500000,28500000,19.17,4.28,1981,squamous_cell_carcinoma_icdom
12,28500000,29500000,18.521,4.128,1982,squamous_cell_carcinoma_icdom
12,29500000,30500000,18.45,4.422,1983,squamous_cell_carcinoma_icdom
12,30500000,31500000,18.947,4.453,1984,squamous_cell_carcinoma_icdom
12,31500000,32500000,18.612,4.443,1985,squamous_cell_carcinoma_icdom
12,32500000,33500000,17.426,5.132,1986,squamous_cell_carcinoma_icdom
12,33500000,34500000,14.9,3.753,1987,squamous_cell_carcinoma_icdom
12,34500000,35500000,13.206,3.185,1988,squamous_cell_carcinoma_icdom
12,35500000,36500000,10.113,2.485,1989,squamous_cell_carcinoma_icdom
12,36500000,37500000,12.08,3.651,1990,squamous_cell_carcinoma_icdom
12,37500000,38500000,12.395,4.453,1991,squamous_cell_carcinoma_icdom
12,38500000,39500000,12.161,4.503,1992,squamous_cell_carcinoma_icdom
12,39500000,40500000,11.746,5.082,1993,squamous_cell_carcinoma_icdom
12,40500000,41500000,11.421,5.031,1994,squamous_cell_carcinoma_icdom
12,41500000,42500000,11.299,4.99,1995,squamous_cell_carcinoma_icdom
12,42500000,43500000,11.593,4.99,1996,squamous_cell_carcinoma_icdom
12,43500000,44500000,11.066,5.609,1997,squamous_cell_carcinoma_icdom
12,44500000,45500000,11.482,5.001,1998,squamous_cell_carcinoma_icdom
12,45500000,46500000,12.09,6.167,1999,squamous_cell_carcinoma_icdom
12,46500000,47500000,10.701,4.94,2000,squamous_cell_carcinoma_icdom
12,47500000,48500000,10.863,5.437,2001,squamous_cell_carcinoma_icdom
12,48500000,49500000,10.965,5.66,2002,squamous_cell_carcinoma_icdom
12,49500000,50500000,10.944,4.919,2003,squamous_cell_carcinoma_icdom
12,50500000,51500000,10.802,4.575,2004,squamous_cell_carcinoma_icdom
12,51500000,52500000,11.036,4.777,2005,squamous_cell_carcinoma_icdom
12,52500000,53500000,11.036,4.869,2006,squamous_cell_carcinoma_icdom
12,53500000,54500000,10.944,4.493,2007,squamous_cell_carcinoma_icdom
12,54500000,55500000,10.985,4.483,2008,squamous_cell_carcinoma_icdom
12,55500000,56500000,11.766,4.28,2009,squamous_cell_carcinoma_icdom
12,56500000,57500000,12.07,4.28,2010,squamous_cell_carcinoma_icdom
12,57500000,58500000,12.851,4.828,2011,squamous_cell_carcinoma_icdom
12,58500000,59500000,10.904,4.24,2012,squamous_cell_carcinoma_icdom
12,59500000,60500000,10.894,4.585,2013,squamous_cell_carcinoma_icdom
12,60500000,61500000,10.681,4.544,2014,squamous_cell_carcinoma_icdom
12,61500000,62500000,10.812,4.372,2015,squamous_cell_carcinoma_icdom
12,62500000,63500000,11.167,4.169,2016,squamous_cell_carcinoma_icdom
12,63500000,64500000,11.391,4.169,2017,squamous_cell_carcinoma_icdom
12,64500000,65500000,11.999,4.006,2018,squamous_cell_carcinoma_icdom
12,65500000,66500000,12.161,3.905,2019,squamous_cell_carcinoma_icdom
12,66500000,67500000,12.344,3.935,2020,squamous_cell_carcinoma_icdom
12,67500000,68500000,12.892,3.793,2021,squamous_cell_carcinoma_icdom
12,68500000,69500000,13.013,3.793,2022,squamous_cell_carcinoma_icdom
12,69500000,70500000,11.776,4.179,2023,squamous_cell_carcinoma_icdom
12,70500000,71500000,11.147,4.321,2024,squamous_cell_carcinoma_icdom
12,71500000,72500000,10.599,4.635,2025,squamous_cell_carcinoma_icdom
12,72500000,73500000,9.839,5.061,2026,squamous_cell_carcinoma_icdom
12,73500000,74500000,9.372,5.295,2027,squamous_cell_carcinoma_icdom
12,74500000,75500000,8.997,5.629,2028,squamous_cell_carcinoma_icdom
12,75500000,76500000,8.926,5.579,2029,squamous_cell_carcinoma_icdom
12,76500000,77500000,8.804,5.954,2030,squamous_cell_carcinoma_icdom
12,77500000,78500000,8.804,6.228,2031,squamous_cell_carcinoma_icdom
12,78500000,79500000,8.895,5.842,2032,squamous_cell_carcinoma_icdom
12,79500000,80500000,8.865,6.35,2033,squamous_cell_carcinoma_icdom
12,80500000,81500000,8.835,5.782,2034,squamous_cell_carcinoma_icdom
12,81500000,82500000,8.784,5.853,2035,squamous_cell_carcinoma_icdom
12,82500000,83500000,8.753,5.7,2036,squamous_cell_carcinoma_icdom
12,83500000,84500000,8.814,6.015,2037,squamous_cell_carcinoma_icdom
12,84500000,85500000,8.895,5.589,2038,squamous_cell_carcinoma_icdom
12,85500000,86500000,8.966,5.69,2039,squamous_cell_carcinoma_icdom
12,86500000,87500000,8.977,5.609,2040,squamous_cell_carcinoma_icdom
12,87500000,88500000,9.007,5.467,2041,squamous_cell_carcinoma_icdom
12,88500000,89500000,8.977,5.528,2042,squamous_cell_carcinoma_icdom
12,89500000,90500000,9.017,5.589,2043,squamous_cell_carcinoma_icdom
12,90500000,91500000,9.22,5.67,2044,squamous_cell_carcinoma_icdom
12,91500000,92500000,8.53,5.64,2045,squamous_cell_carcinoma_icdom
12,92500000,93500000,8.419,5.518,2046,squamous_cell_carcinoma_icdom
12,93500000,94500000,8.246,5.477,2047,squamous_cell_carcinoma_icdom
12,94500000,95500000,8.358,5.944,2048,squamous_cell_carcinoma_icdom
12,95500000,96500000,8.368,5.487,2049,squamous_cell_carcinoma_icdom
12,96500000,97500000,8.51,5.924,2050,squamous_cell_carcinoma_icdom
12,97500000,98500000,8.023,6.197,2051,squamous_cell_carcinoma_icdom
12,98500000,99500000,8.155,6.532,2052,squamous_cell_carcinoma_icdom
12,99500000,100500000,7.83,6.126,2053,squamous_cell_carcinoma_icdom
12,100500000,101500000,7.861,5.7,2054,squamous_cell_carcinoma_icdom
12,101500000,102500000,8.054,6.157,2055,squamous_cell_carcinoma_icdom
12,102500000,103500000,8.125,5.731,2056,squamous_cell_carcinoma_icdom
12,103500000,104500000,8.084,5.7,2057,squamous_cell_carcinoma_icdom
12,104500000,105500000,8.084,5.711,2058,squamous_cell_carcinoma_icdom
12,105500000,106500000,8.064,5.68,2059,squamous_cell_carcinoma_icdom
12,106500000,107500000,8.064,5.64,2060,squamous_cell_carcinoma_icdom
12,107500000,108500000,7.922,5.853,2061,squamous_cell_carcinoma_icdom
12,108500000,109500000,8.125,5.68,2062,squamous_cell_carcinoma_icdom
12,109500000,110500000,8.338,5.68,2063,squamous_cell_carcinoma_icdom
12,110500000,111500000,8.398,5.995,2064,squamous_cell_carcinoma_icdom
12,111500000,112500000,8.581,6.066,2065,squamous_cell_carcinoma_icdom
12,112500000,113500000,8.429,6.035,2066,squamous_cell_carcinoma_icdom
12,113500000,114500000,8.388,6.197,2067,squamous_cell_carcinoma_icdom
12,114500000,115500000,8.642,6.228,2068,squamous_cell_carcinoma_icdom
12,115500000,116500000,8.49,5.792,2069,squamous_cell_carcinoma_icdom
12,116500000,117500000,8.53,5.751,2070,squamous_cell_carcinoma_icdom
12,117500000,118500000,8.54,6.177,2071,squamous_cell_carcinoma_icdom
12,118500000,119500000,8.358,5.893,2072,squamous_cell_carcinoma_icdom
12,119500000,120500000,9.007,6.238,2073,squamous_cell_carcinoma_icdom
12,120500000,121500000,8.875,6.36,2074,squamous_cell_carcinoma_icdom
12,121500000,122500000,8.835,5.954,2075,squamous_cell_carcinoma_icdom
12,122500000,123500000,9.068,6.025,2076,squamous_cell_carcinoma_icdom
12,123500000,124500000,8.824,6.38,2077,squamous_cell_carcinoma_icdom
12,124500000,125500000,8.459,6.532,2078,squamous_cell_carcinoma_icdom
12,125500000,126500000,8.297,6.654,2079,squamous_cell_carcinoma_icdom
12,126500000,127500000,8.185,6.938,2080,squamous_cell_carcinoma_icdom
12,127500000,128500000,8.003,7.039,2081,squamous_cell_carcinoma_icdom
12,128500000,129500000,8.054,7.08,2082,squamous_cell_carcinoma_icdom
12,129500000,130500000,8.104,7.415,2083,squamous_cell_carcinoma_icdom
12,130500000,131500000,8.561,7.912,2084,squamous_cell_carcinoma_icdom
12,131500000,132500000,8.906,7.952,2085,squamous_cell_carcinoma_icdom
12,132500000,133275309,7.597,6.593,2086,squamous_cell_carcinoma_icdom
13,0,700000,0.416,1.592,2087,squamous_cell_carcinoma_icdom
13,700000,1700000,0.416,1.592,2088,squamous_cell_carcinoma_icdom
13,1700000,2700000,0.416,1.592,2089,squamous_cell_carcinoma_icdom
13,2700000,3700000,0.416,1.592,2090,squamous_cell_carcinoma_icdom
13,3700000,4700000,0.426,1.603,2091,squamous_cell_carcinoma_icdom
13,4700000,5700000,0.426,1.603,2092,squamous_cell_carcinoma_icdom
13,5700000,6700000,0.426,1.603,2093,squamous_cell_carcinoma_icdom
13,6700000,7700000,0.426,1.603,2094,squamous_cell_carcinoma_icdom
13,7700000,8700000,0.426,1.603,2095,squamous_cell_carcinoma_icdom
13,8700000,9700000,0.426,1.603,2096,squamous_cell_carcinoma_icdom
13,9700000,10700000,0.426,1.603,2097,squamous_cell_carcinoma_icdom
13,10700000,11700000,0.426,1.603,2098,squamous_cell_carcinoma_icdom
13,11700000,12700000,0.426,1.603,2099,squamous_cell_carcinoma_icdom
13,12700000,13700000,0.426,1.603,2100,squamous_cell_carcinoma_icdom
13,13700000,14700000,0.426,1.603,2101,squamous_cell_carcinoma_icdom
13,14700000,15700000,0.426,1.603,2102,squamous_cell_carcinoma_icdom
13,15700000,16700000,0.761,2.171,2103,squamous_cell_carcinoma_icdom
13,16700000,17700000,0.761,2.171,2104,squamous_cell_carcinoma_icdom
